Frequency (Hz)	Level (dB)
8156.250000	-92.321213
8203.125000	-92.404099
8250.000000	-92.335037
8296.875000	-92.179031
8343.750000	-92.063431
8390.625000	-91.751587
8437.500000	-91.964890
8484.375000	-91.864105
8531.250000	-91.600731
8578.125000	-91.252998
8625.000000	-91.684128
8671.875000	-92.034904
8718.750000	-91.828087
8765.625000	-91.937523
8812.500000	-92.211349
8859.375000	-92.143661
8906.250000	-92.103203
8953.125000	-92.314339
9000.000000	-92.335197
9046.875000	-91.997139
9093.750000	-92.081947
9140.625000	-91.954193
9187.500000	-92.122459
9234.375000	-92.595909
9281.250000	-92.559731
9328.125000	-92.400208
9375.000000	-92.321472
9421.875000	-92.368843
9468.750000	-92.187492
9515.625000	-92.569473
9562.500000	-92.721733
9609.375000	-92.544449
9656.250000	-92.690720
9703.125000	-92.723190
9750.000000	-92.722313
9796.875000	-92.649994
9843.750000	-92.699448
9890.625000	-92.680969
9937.500000	-92.451546
9984.375000	-92.557121
10031.250000	-92.783768
10078.125000	-92.690361
10125.000000	-92.702309
10171.875000	-92.586861
10218.750000	-92.582817
10265.625000	-92.541382
10312.500000	-92.320488
10359.375000	-92.112434
10406.250000	-92.465614
10453.125000	-92.686821
10500.000000	-92.720192
10546.875000	-92.805000
10593.750000	-92.956154
10640.625000	-92.732880
10687.500000	-92.715538
10734.375000	-92.882950
10781.250000	-92.871918
10828.125000	-92.971680
10875.000000	-92.829849
10921.875000	-92.670975
10968.750000	-92.693199
11015.625000	-92.166115
11062.500000	-91.136169
11109.375000	-90.113655
11156.250000	-88.533600
11203.125000	-87.036087
11250.000000	-86.854828
11296.875000	-87.624077
11343.750000	-88.095909
11390.625000	-89.363983
11437.500000	-91.272392
11484.375000	-92.618484
11531.250000	-92.787338
11578.125000	-92.713745
11625.000000	-92.810623
11671.875000	-92.835678
11718.750000	-92.924255
11765.625000	-92.955254
11812.500000	-93.050850
11859.375000	-93.112366
11906.250000	-92.988792
11953.125000	-92.812073
12000.000000	-92.181335
12046.875000	-91.621071
12093.750000	-91.897110
12140.625000	-92.402710
12187.500000	-92.545151
12234.375000	-93.242554
12281.250000	-93.264832
12328.125000	-92.925072
12375.000000	-93.006516
12421.875000	-93.088890
12468.750000	-92.857246
12515.625000	-92.625542
12562.500000	-92.259148
12609.375000	-91.360489
12656.250000	-87.299080
12703.125000	-82.914169
12750.000000	-81.080284
12796.875000	-81.376015
12843.750000	-85.783859
12890.625000	-88.125816
12937.500000	-88.802757
12984.375000	-89.182571
13031.250000	-87.443634
13078.125000	-86.419525
13125.000000	-87.993935
13171.875000	-88.110756
13218.750000	-87.009705
13265.625000	-88.388466
13312.500000	-88.487984
13359.375000	-87.734627
13406.250000	-88.996315
13453.125000	-90.897034
13500.000000	-90.211189
13546.875000	-90.261536
13593.750000	-91.077515
13640.625000	-90.715523
13687.500000	-90.716011
13734.375000	-91.361679
13781.250000	-91.348709
13828.125000	-91.615929
13875.000000	-92.039825
13921.875000	-92.084724
13968.750000	-92.302353
14015.625000	-92.633484
14062.500000	-92.842163
14109.375000	-92.676613
14156.250000	-92.804153
14203.125000	-93.161964
14250.000000	-93.159859
14296.875000	-93.116806
14343.750000	-93.126236
14390.625000	-93.155045
14437.500000	-93.226250
14484.375000	-93.327690
14531.250000	-93.051056
14578.125000	-93.074265
14625.000000	-93.134911
14671.875000	-92.986206
14718.750000	-92.954216
14765.625000	-92.955200
14812.500000	-93.262489
14859.375000	-93.145065
14906.250000	-93.131508
14953.125000	-93.280952
15000.000000	-92.931137
15046.875000	-92.912697
15093.750000	-93.061890
15140.625000	-93.180710
15187.500000	-93.140800
15234.375000	-93.131416
15281.250000	-93.256332
15328.125000	-93.470085
15375.000000	-93.397461
15421.875000	-93.078773
15468.750000	-93.228401
15515.625000	-93.424065
15562.500000	-93.505547
15609.375000	-93.278091
15656.250000	-93.296501
15703.125000	-93.352142
15750.000000	-93.363785
15796.875000	-93.587234
15843.750000	-93.490562
15890.625000	-93.449036
15937.500000	-93.288681
15984.375000	-93.236153
16031.250000	-93.212021
16078.125000	-93.188400
16125.000000	-93.471924
16171.875000	-93.761765
16218.750000	-93.470741
16265.625000	-93.432373
16312.500000	-93.615509
16359.375000	-93.681725
16406.250000	-93.486160
16453.125000	-93.479652
16500.000000	-93.279984
16546.875000	-93.417046
16593.750000	-93.346817
16640.625000	-93.362160
16687.500000	-93.207642
16734.375000	-93.153854
16781.250000	-93.365067
16828.125000	-93.502022
16875.000000	-93.441811
16921.875000	-93.366066
16968.750000	-93.410141
17015.625000	-93.463692
17062.500000	-93.568237
17109.375000	-93.407471
17156.250000	-93.409309
17203.125000	-93.423523
17250.000000	-93.526443
17296.875000	-93.633385
17343.750000	-93.656288
17390.625000	-93.417465
17437.500000	-93.324722
17484.375000	-93.232384
17531.250000	-93.162788
17578.125000	-93.407639
17625.000000	-93.526161
17671.875000	-93.476646
17718.750000	-93.425163
17765.625000	-93.604538
17812.500000	-93.746254
17859.375000	-93.599060
17906.250000	-93.535263
17953.125000	-93.324982
18000.000000	-93.551605
18046.875000	-93.596115
18093.750000	-93.524605
18140.625000	-93.633614
18187.500000	-93.684433
18234.375000	-93.521690
18281.250000	-93.715416
18328.125000	-93.787422
18375.000000	-93.664040
18421.875000	-93.403496
18468.750000	-93.590561
18515.625000	-93.552444
18562.500000	-93.543159
18609.375000	-93.399010
18656.250000	-93.635132
18703.125000	-93.448280
18750.000000	-93.499786
18796.875000	-93.450989
18843.750000	-93.359787
18890.625000	-93.510902
18937.500000	-93.663788
18984.375000	-93.631393
19031.250000	-93.417557
19078.125000	-93.542976
19125.000000	-93.741692
19171.875000	-93.682137
19218.750000	-93.605843
19265.625000	-93.566437
19312.500000	-93.718849
19359.375000	-93.653114
19406.250000	-93.789574
19453.125000	-93.652489
19500.000000	-93.556465
19546.875000	-93.332497
19593.750000	-93.291496
19640.625000	-93.470215
19687.500000	-93.516846
19734.375000	-93.582993
19781.250000	-93.733284
19828.125000	-93.778473
19875.000000	-93.618027
19921.875000	-93.373688
19968.750000	-93.444626
20015.625000	-93.642014
20062.500000	-93.574570
20109.375000	-93.514633
20156.250000	-93.655365
20203.125000	-93.662941
20250.000000	-93.523239
20296.875000	-93.608299
20343.750000	-93.478172
20390.625000	-93.668434
20437.500000	-93.519936
20484.375000	-93.555908
20531.250000	-93.603172
20578.125000	-93.570602
20625.000000	-93.562241
20671.875000	-93.644302
20718.750000	-93.593437
20765.625000	-93.591461
20812.500000	-93.656387
20859.375000	-93.664665
20906.250000	-93.684906
20953.125000	-93.778435
21000.000000	-93.909248
21046.875000	-93.839905
21093.750000	-93.758446
21140.625000	-93.738594
21187.500000	-93.815651
21234.375000	-93.830780
21281.250000	-93.698921
21328.125000	-93.705055
21375.000000	-93.788452
21421.875000	-93.792641
21468.750000	-93.576378
21515.625000	-93.517433
21562.500000	-93.763855
21609.375000	-93.884399
21656.250000	-93.890755
21703.125000	-93.816422
21750.000000	-93.733978
21796.875000	-93.591919
21843.750000	-93.510681
21890.625000	-93.585823
21937.500000	-93.780792
21984.375000	-93.923172
22031.250000	-93.868561
22078.125000	-93.760521
22125.000000	-93.640396
22171.875000	-93.828148
22218.750000	-93.805367
22265.625000	-93.565430
22312.500000	-93.606911
22359.375000	-93.777840
22406.250000	-93.619377
22453.125000	-93.339645
22500.000000	-93.398857
22546.875000	-93.138115
22593.750000	-93.041718
22640.625000	-93.136108
22687.500000	-93.154617
22734.375000	-93.069435
22781.250000	-92.787437
22828.125000	-92.624062
22875.000000	-92.720253
22921.875000	-92.233002
22968.750000	-91.662766
23015.625000	-91.258896
23062.500000	-90.394531
23109.375000	-89.700394
23156.250000	-90.036423
23203.125000	-91.317955
23250.000000	-91.847160
23296.875000	-92.484207
23343.750000	-92.795410
23390.625000	-92.637779
23437.500000	-93.072273
23484.375000	-93.176247
23531.250000	-93.369446
23578.125000	-93.418343
23625.000000	-93.458420
23671.875000	-93.391769
23718.750000	-93.414253
23765.625000	-93.691208
23812.500000	-93.490005
23859.375000	-93.341270
23906.250000	-93.137199
23953.125000	-93.304626
