Frequency (Hz)	Level (dB)
6984.375000	-80.071198
7031.250000	-79.863670
7078.125000	-79.990791
7125.000000	-80.041321
7171.875000	-80.145203
7218.750000	-80.010323
7265.625000	-79.997116
7312.500000	-79.908264
7359.375000	-80.276505
7406.250000	-80.219841
7453.125000	-79.906403
7500.000000	-80.314430
7546.875000	-80.498726
7593.750000	-80.641151
7640.625000	-80.504494
7687.500000	-80.554871
7734.375000	-80.422295
7781.250000	-80.345512
7828.125000	-80.596619
7875.000000	-80.276451
7921.875000	-79.924866
7968.750000	-80.308372
8015.625000	-80.436691
8062.500000	-80.788551
8109.375000	-80.649879
8156.250000	-80.242004
8203.125000	-80.639671
8250.000000	-80.845757
8296.875000	-80.968620
8343.750000	-80.775009
8390.625000	-80.318497
8437.500000	-80.586136
8484.375000	-80.721306
8531.250000	-80.829300
8578.125000	-80.778549
8625.000000	-80.058517
8671.875000	-80.223274
8718.750000	-80.428001
8765.625000	-80.635132
8812.500000	-80.817543
8859.375000	-80.430405
8906.250000	-80.338181
8953.125000	-80.842453
9000.000000	-81.098221
9046.875000	-80.904495
9093.750000	-80.302277
9140.625000	-80.101440
9187.500000	-80.706871
9234.375000	-80.761360
9281.250000	-80.994972
9328.125000	-80.547478
9375.000000	-80.274727
9421.875000	-80.805466
9468.750000	-80.808998
9515.625000	-80.704170
9562.500000	-80.583221
9609.375000	-80.247459
9656.250000	-80.593178
9703.125000	-80.818626
9750.000000	-80.918724
9796.875000	-80.933563
9843.750000	-80.587608
9890.625000	-81.108665
9937.500000	-80.980858
9984.375000	-80.940361
10031.250000	-80.941345
10078.125000	-80.594063
10125.000000	-80.811897
10171.875000	-80.784225
10218.750000	-81.013657
10265.625000	-80.782204
10312.500000	-80.550545
10359.375000	-80.719040
10406.250000	-80.909454
10453.125000	-81.055382
10500.000000	-81.173859
10546.875000	-81.018417
10593.750000	-80.948380
10640.625000	-80.739120
10687.500000	-80.583649
10734.375000	-80.869392
10781.250000	-80.918488
10828.125000	-81.279022
10875.000000	-81.100800
10921.875000	-80.919319
10968.750000	-81.022179
11015.625000	-80.821472
11062.500000	-80.969650
11109.375000	-81.152351
11156.250000	-80.836670
11203.125000	-80.964554
11250.000000	-80.983345
11296.875000	-81.004021
11343.750000	-80.619667
11390.625000	-79.840027
11437.500000	-80.317001
11484.375000	-80.880569
11531.250000	-80.629326
